Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid,Male Diploid,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus chrysopygus,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Seuanez et al. 1988)
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Leontopithecus rosalia,,chiasmatic,2,46,46,,XY,,,Blackmon (Seuanez et al. 1988)
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus fusicollis,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus imperator,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus midas,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus mystax,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus nigricollis,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Callitrichidae,Saguinus oedipus,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus albifrons,,chiasmatic,2,54,54,,XY,,,Blackmon (Amaral et al. 2008)
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus albifrons albifrons,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus apella,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Clemente et al. 1987)
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus apella paraguayanus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Amaral et al. 2008)
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus capucinus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Campa and Stanyon 1992)
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus olivaceus,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book (Amaral et al. 2008)
Mammal,Chordata,Mammalia,Primates,Cebidae,Cebus olivaceus,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Garcia et al. 2002a)
Mammal,Chordata,Mammalia,Primates,Cebidae,Saimiri sciureus,,chiasmatic,2,44,44,,XY,,,Blackmon (Stanyon et al. 2000)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Allenopithecus nigroviridis,,chiasmatic,2,48,48,,XY,,,Blackmon (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus galeritus,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercocebus torquatus,,chiasmatic,2,42,42,,XY,,,Blackmon (F. Garcia et al. 2002)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus aethiops,,chiasmatic,2,60,60,,XY,,,Blackmon (Finelli et al. 1999)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus ascanius,,chiasmatic,2,66,66,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus ascanius schmidti,,chiasmatic,2,66,66,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus cephus,,chiasmatic,2,66,66,,XY,,,Blackmon (Clemente et al. 1990)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus diana,,chiasmatic,2,58,58,,XY,,,Animal Karyotype Book (Ponsa et al. 1980)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus l'hoesti,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus mitis,,chiasmatic,2,72,72,,XY,,,Animal Karyotype Book 2020 (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus mona campbell,,chiasmatic,2,66,66,,XY,,,Animal Karyotype Book (Clemente et al. 1990)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus neglectus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book 2020 (Stanyon et al.2005)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus nictitans,,chiasmatic,2,70,70,,XY,,,Animal Karyotype Book (Ponsa and Eqozcue 1981)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus petaurista,,chiasmatic,2,66,66,,XY,,,Animal Karyotype Book (Clemente et al. 1990)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus pogonias,,chiasmatic,2,72,72,,XY,,,Animal Karyotype Book (Ponsa and Eqozcue 1981)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Cercopithecus talapoin,,chiasmatic,2,54,54,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Colobus angolensis palliatus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (M. Houck (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Colobus guereza,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Bigoni et al. 1997b)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Erythrocebus patas,,chiasmatic,2,54,54,,XY,,,Blackmon (Stanyon et al. 2005)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Macaca fascicularis,,chiasmatic,2,42,42,,XY,,,Blackmon (Ruiz-Herrera et al. 2002)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Macaca fuscata,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Weinberg et al. 1992)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Macaca mulatta,,chiasmatic,2,42,42,,XY,,,Blackmon (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Macaca nigra,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Stanyon et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Macaca sylvanus,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Stanyon et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus sphinx,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Ponsa et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Miopithecus talapoin,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Ponsa et al. 1980)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Nasalis larvatus,,chiasmatic,2,48,48,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio anubis,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio hamadryas,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Papio papio,,chiasmatic,2,42,42,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis entellus,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Presbytis obscurus,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Pygathrix nemaeus,,chiasmatic,2,44,44,,XY,,,Blackmon (Bigoni 1995)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus entellus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Theropithecus gelada,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (M. Houck (Unpublished))
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus cristatus,,chiasmatic,2,44,44,,complex XY,,XY1Y2,Animal Karyotype Book (Bigoni et al. 1997a)
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus cristatus,,chiasmatic,2,44,44,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Cercopithecidae,Trachypithecus obscurus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Ponsa et al. 1983)
Mammal,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus murinus,,chiasmatic,2,66,66,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Daubentoniidae,Daubentonia madagascariensis,,chiasmatic,2,30,30,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago alleni,,chiasmatic,2,40,40,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago crassicaudatus monteiri,,chiasmatic,2,62,62,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago demidovii,,chiasmatic,2,58,58,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Galagidae,Galago moholi,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book (Stanyon et al. 2002)
Mammal,Chordata,Mammalia,Primates,Galagidae,Otolemur crassicaudatus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (Stanyon et al. 2002)
Mammal,Chordata,Mammalia,Primates,Hominidae,Gorilla gorilla,,chiasmatic,2,48,48,,XY,,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Homo sapiens,,chiasmatic,2,46,46,,XY,,,Blackmon (Francke 1994)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pan paniscus,,chiasmatic,2,48,48,,XY,,,Blackmon (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hominidae,Pan troglodytes,,chiasmatic,2,48,48,,XY,,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo abelii,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Jauch et al. 1992)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo pygmaeus,,chiasmatic,2,48,48,,XY,,,Blackmon (Yunis and Prakash 1982)
Mammal,Chordata,Mammalia,Primates,Hominidae,Pongo pygmaeus abelii,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hoolock hoolock,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Nie et al. 2001)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hoolock leuconedys,,chiasmatic,2,38,38,,XY,,,Animal Karyotype Book 2020 (Capozzi et al. 2012)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates concolor,,chiasmatic,2,52,52,,XY,,,Blackmon (Koehler et al. 1995)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates lar,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Jauch et al. 1992)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates moloch,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Stanyon and Chiarelli 1983)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Hylobates syndactylus,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Ponsa et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus concolor,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Muller et al. 2003)
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus gabriellae,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus leucogenys,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Nomascus siki,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book 2020 (Nie et al. (Unpublished))
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus brachytanites,,chiasmatic,2,50,50,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus syndactylus,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book 2020 (Muller et al. 2003)
Mammal,Chordata,Mammalia,Primates,Indriidae,Propithecus tattersalli,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Indriidae,Propithecus verreauxi coquereli,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur fulvus,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book 2020 (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur fulvus sanfordi,,chiasmatic,2,60,60,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur macaco,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Eulemur macaco falvifrons,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur catta,,chiasmatic,2,56,56,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur fulvus fulvus,,chiasmatic,2,60,60,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur macaco,,chiasmatic,2,44,44,,XY,,,Blackmon (Muller et al. 2004)
Mammal,Chordata,Mammalia,Primates,Lemuridae,Lemur variegatus subcinctus,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur leucopus,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur ruficaudatus,,chiasmatic,2,20,20,,XY,,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lepilemuridae,Lepilemur septentrionalis,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book (Rumpler et al. 1985)
Mammal,Chordata,Mammalia,Primates,Lorisidae,Loris tardigradus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Lorisidae,Nycticebus coucang,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Stanyon et al. 1987a)
Mammal,Chordata,Mammalia,Primates,Lorisidae,Nycticebus pygmaeus,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Cacajao calvus,,chiasmatic,2,46,45,,complex XY,,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Cacajao calvus rubicundus,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book 2020 (Finotelo et al. 2010)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus coimbrai,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Rodrigues et al. 2006)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus cupreus,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book (Bigoni and Stanyon (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus donacophilus pallescens,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book 2020 (Barros et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus hoffmannsi,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book 2020 (J.C. Pieczarka (Unpublished))
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus lugens,,chiasmatic,2,16,16,,XY,,,Animal Karyotype Book 2020 (Bonvicino et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus nigrifrons,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book 2020 (Nagamachi et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus pallescens,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Stanyon et al. 2000)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus personatus,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Rofdrigues et al. 2011)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus personatus nigrifrous,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Nagamachi et al. 2003)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Callicebus torquatus,,chiasmatic,2,22,22,,XY,,,Animal Karyotype Book 2020 (Barros et al. 2000)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Chiropotes utahicki,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Stanyon et al. 2004b)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Pithecia irrorata,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book 2020 (Finotelo et al. 2010)
Mammal,Chordata,Mammalia,Primates,Pitheciidae,Pithecia pithecia,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Primates,Tarsiidae,Tarsius bancanus,,chiasmatic,2,80,80,,XY,,,Animal Karyotype Book (Poorman et al. 1985)
Mammal,Chordata,Mammalia,Primates,Tarsiidae,Tarsius syrichta,,chiasmatic,2,80,80,,XY,,,Animal Karyotype Book (Rickart 2003)
Mammal,Chordata,Mammalia,Proboscidea,Elephantidae,Elephas maximus,,chiasmatic,2,56,56,,XY,,,Blackmon (Houck et al. 2001)
Mammal,Chordata,Mammalia,Proboscidea,Elephantidae,Loxodonta africana,,chiasmatic,2,56,56,,XY,,,Blackmon (Houck et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Abrocomidae,Abrocoma bennetti,,chiasmatic,2,64,64,,XY,,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Arvicolidae,Microtus arvalis,,chiasmatic,2,46,46,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Bathyergus janetta,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys darlingi,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys hottentotus damarensis,,chiasmatic,2,78,78,,XY,,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys hottentotus damarensis,,chiasmatic,2,80,80,,XY,,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Fukomys mechowi,,chiasmatic,2,40,40,,XY,,,Animal Karyotype Book (Macholan et al. 1993)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Georychus capensis,,chiasmatic,2,54,54,,XY,,,Animal Karyotype Book (Nevo et al. 1986)
Mammal,Chordata,Mammalia,Rodentia,Bathyergidae,Heliophobius argenteocinereus,,chiasmatic,2,62,62,,XY,,,Animal Karyotype Book 2020 (Deuve et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Capromyidae,Capromys pilorodes,,chiasmatic,2,40,40,,XY,,,Blackmon (Perelman et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Capromyidae,Mysateles prehensilis,,chiasmatic,2,34,34,,XY,,,Animal Karyotype Book 2020 (Milishnikov et al. 1990)
Mammal,Chordata,Mammalia,Rodentia,Castoridae,Castor canadiensis,,chiasmatic,2,40,40,,XY,,,Blackmon (Ward et al. 1991)
Mammal,Chordata,Mammalia,Rodentia,Castoridae,Castor fiber,,chiasmatic,2,48,48,,XY,,,Animal Karyotype Book (Graphodatsky et al. 2008b)
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Cavia porcellus,,chiasmatic,2,64,64,,XY,,,Blackmon (Romanenko et al. 2015)
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Cavia tschudii,,chiasmatic,2,64,64,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Dolichotis patagonum,,chiasmatic,2,64,64,,XY,,,Blackmon (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoeris hydrochaeris,,chiasmatic,2,66,66,,XY,,,Blackmon (CRES San Diego (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Chinchillidae,Chinchilla laniger,,chiasmatic,2,64,64,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Chinchillidae,Lagostomus maximus,,chiasmatic,2,56,56,,XY,,,Blackmon (Graphodatskaya and Graphodatsky (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix longipilis,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix olivaceus,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Abrothrix sanborni,,chiasmatic,2,52,52,,XY,,,Animal Karyotype Book (Gallardo 1982)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon aerosus,,chiasmatic,2,40,40,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon cursor,,chiasmatic,2,15,15,,XY,,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon montensis,,chiasmatic,2,24,24,,XY,,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon orophilus,,chiasmatic,2,26,26,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon paranaensis,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon serrensis,,chiasmatic,2,46,46,,XY,,,Animal Karyotype Book 2020 (Hass et al. 2008)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon simulator,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book (Aniskin et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.,,chiasmatic,2,10,10,,XY,,,Animal Karyotype Book 2020 (Pereira et al. 2016)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.-1,,chiasmatic,2,,,,complex XY,,"XX, XY females and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon sp.-2,,chiasmatic,2,,,,complex XY,,"XX, XY females and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon toba,,chiasmatic,2,42,42,,XY,,,Animal Karyotype Book (Aniskin et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon urichi venezeulensis,,chiasmatic,2,18,18,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Akodon xanthorhinus,,chiasmatic,2,52,52,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus curtatus,,chiasmatic,2,20,20,,XY,,,Animal Karyotype Book (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus eversmanni,,chiasmatic,2,26,26,,XY,,,Animal Karyotype Book (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Allocricetulus pseudocurtatus,,chiasmatic,2,26,26,,XY,,, (Romanenko et al. 2013)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola argentatus,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola barakshin,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Lemskaya and Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola macrotis,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola olchonensis,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Alticola strelzowi,,chiasmatic,2,56,56,,XY,,,Animal Karyotype Book 2020 (Lemskaya (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Amphinectomys savamis,,chiasmatic,2,50,50,,XY,,,Animal Karyotype Book (Malygin et al. 1994)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Anotomys leander,,chiasmatic,2,92,92,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola amphibius,,chiasmatic,2,36,36,,XY,,,Animal Karyotype Book 2020 (Romanenko et al. 2016)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Arvicola terrestris,,chiasmatic,2,36,36,,XY,,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys boliviensis,,chiasmatic,2,22,22,,XY,,,Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys micropus,,chiasmatic,2,34,32,,XY,,Females have an extra set of chromosomes (16th chromosomes),Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Auliscomys sublimis,,chiasmatic,2,28,28,,XY,,,Animal Karyotype Book (Walker and Spotorno 1992)
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Baiomys taylori subater,,chiasmatic,2,48,48,,XY,,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Cricetidae,Calomyscus bailwardi,,chiasmatic,2,44,44,,XY,,,Animal Karyotype Book (Radjabli et al. (Unpublished))
