"Order","Suborder","Family","species","Meioformula","Citation"
"Coleoptera","Adephaga","Carabidae","Bembidion punctulatum ","2n=24M/2n=24F 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion punctulatum ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion quadrifoveolatum ","2n=26M 12+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion quadrimaculatum dubitans ","2n=22M ","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion quadrimaculatum oppositum ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion quadripustulatum     ","2n=24M/2n=24F 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion quadrulum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rapidum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion recticolle     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion ripicola     ","2n=23M 11+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion rivulare     ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion roosvelti ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rothfelsi ","2n=34M 16+XY","D. Maddison (2008)"
"Coleoptera","Adephaga","Carabidae","Bembidion ruficorne ","2n=26M 12+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rufinum ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rufotinctum ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rupicola     ","2n=23M 11+XO","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion rusticum lenensoides ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion salebratum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion salirium     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion satelles     ","2n=22M ","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion scopulinum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sejunctum sejunctum    ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sejunctum semiaureum    ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion semicinctum ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion semistriatum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion seudderi-group consimile ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion seudderi-group flohri ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion seudderi-group obtusidens ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion seudderi-group scudderi ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion siculum","2n=24M 11+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Bembidion sierricola ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion simplex ","2n=22M ","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sordidum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr ampliceps-Nr 1 ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr ampliceps-Nr 2 ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr aratum   ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr impotens   ","2n=22M ","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr mundum   ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr transversale-Nr 1  ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp nr transversale-Nr 2  ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion sp. ","2n=32M 15+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion stephensi     ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion striatum maurus    ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion sulcipenne hyperboroides ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion tairuense ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion tenellum     ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion tetracolum     ","2n=23M 11+XO","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion tetracolum     ","2n=24M/2n=24F 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion tetracolum     ","2n=26M 12+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion texanum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion thetys","2n=24M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Bembidion tibiale     ","2n=24M 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion timidum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion transparens     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion transversale     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion tricolor     ","2n=22M ","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion umbratum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion vandykei ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion varicolor","2n=24M 11+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Bembidion varium     ","2n=24M/2n=24F 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion versicolor     ","2n=23M 11+XO","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion versicolor     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion versutum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion vicinus     ","2n=24M/2n=24F 11+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bembidion wickhami ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion yukonoum     ","2n=24M 11+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Bembidion zephyrum     ","2n=22M 10+XY","D. Maddison (1985)"
"Coleoptera","Adephaga","Carabidae","Blemus sp","2n=25M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Blethsia multipunctata","2n=32M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Brachinus andalusiacus ","2n=32M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus beaticus","2n=33M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus bodemeyeri","2n=25M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus cordicollis ","2n=18M 8+NeoXY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus crepitans ","2n=39M 19+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus exhalans ","2n=21M 10+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus explodens","2n=36M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus humeralis ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus janthinipennis ","2n=18M 8+NeoXY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus longicornis","2n=32M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus longicornis","2n=34M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus pateri","2n=20M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus pateri","2n=22M/2n=22F ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus pecoudi","2n=18M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus plagiatus ","2n=32M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus sclopeta ","2n=31M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus sclopeta ","2n=32M ","Galian, Ortiz, and Serrano (1990a)"
"Coleoptera","Adephaga","Carabidae","Brachinus sexmaculatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Brachinus variventris ","2n=32M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bradybaenus festivus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Bradybaenus festivus ","2n=36M 17+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Broscus cephalotes","2n=24M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Broscus glaber","2n=30M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Broscus rutilans ","2n=30M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calachroa sexpunctata ","2n=23M 10+XXY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus abaxoides ","2n=55M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus ambiguus chevrolati ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus amplius ","2n=36M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus angularis","2n=37M 18+XO","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus angustulus","2n=36M 17+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus ascendens ","2n=23M/2n=22F 10+XYY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus ascendens ","2n=24M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus asturiensis ","2n=39M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus auctus ","2n=37M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus baeticus mateui","2n=37M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus brevis ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus cf fuscipes","2n=38M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus ciliatus ","2n=37M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus circumseptus ","2n=43M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus cogtus","2n=37M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus dejeani hispanicus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus depressus ","2n=36M/2n=36F ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus erratus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus freyi ","2n=36M/2n=36F ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus fuscipes ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus fuscipes fuscipes ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus fuscipes graecus","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus fuscipes graecus","2n=39M 19+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus gratensis ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus hispanicus","2n=37M 18+XO","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus luctosus","2n=38F ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus melanocephalus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus melanocephalus ","2n=38M 18+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus micropterus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus mollis ","2n=39M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus oreades","2n=37M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus rectus ","2n=37M/2n=38F ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus rotundatus ","2n=39M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus rubricus ","2n=36M 17+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus rufocastaneus ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calathus spretus","2n=37M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calathus vuillefroyi ","2n=37M 18+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma beesoni ","2n=28M/2n=28F 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma chinense ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma inquisitor ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma maderae indicum ","2n=28M/2n=28F 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma maderae indigator","2n=28M 13+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Calosoma orientale ","2n=27M 13+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Calosoma sycophanta ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus abbreviatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus alpestris alpestris ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus alpestris hoppei ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus arcensis arcensis ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus auronitens auronitens ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus auronitens festivus ","2n=29M 14+XO","Weber (1966)"
"Coleoptera","Adephaga","Carabidae","Carabus blaptoides ","2n=28M 13+Xyr","S. Smith and Virkki (1978)"
"Coleoptera","Adephaga","Carabidae","Carabus blaptoides blaptoides ","2n=28M 13+Xyr","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus blaptoides lewisii ","2n=28M 13+Xyr","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus blaptoides oxuroides ","2n=28M 13+Xyr","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus blaptoides rugipennis ","2n=28M 13+Xyr","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus caelatus ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus caelatus schreiberi ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus cancellatus ","2n=27M 13+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus cancellatus cancellatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus cancellatus celticus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus carinthiacus ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus clathratus clathratus ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus coarctatus","2n=28M 13+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Carabus coriaceus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus coriaceus coriaceus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus creutzeri kircheri ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus creutzeri rildoi ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus croaticus croaticus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus depressus bonellii ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus deyrollei ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus dufouri","2n=28M 13+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Carabus errans ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus faustus faustus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus fruhstorferi ","2n=28M 13+Xyr","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus galicianus ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus ghiliani ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus glabratus ","2n=25M 12+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus glabratus glabratus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus granulatus ","2n=17M 8+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus granulatus granulatus ","2n=28M/2n=28F 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus guadarramus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus hispanus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus hortensis hortensis ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus intricatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus intricatus intricatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus irregularis irregularis ","2n=28M/2n=28F 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus lineatus basilicus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus lineatus lateralis ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus lineatus lineatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus lineatus troberti ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus lusitanicus brevis ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus macrocephalus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus macrocephalus cantabricus ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus melancholicus costatus ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus monticola ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus morbillosus","2n=28M 13+XY","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Carabus nemoralis ","2n=27M 13+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus nemoralis ","2n=29M 14+XO","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus nemoralis meridiolis ","2n=28M ","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus nemoralis nemoralis ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus nitens ","2n=28M 13+XY","Serrano and Yadav (1984)"
"Coleoptera","Adephaga","Carabidae","Carabus olympia","2n=28M ","Serrano and Galian (1998)"
"Coleoptera","Adephaga","Carabidae","Carabus problematicus ","2n=28M 13+XY","Serrano and Yadav (1984)"
