Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplificed SCS,Citation
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Timarcha,ventricosa,Asynaptic,Male,26,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Trirhabda,cadensis,Asynaptic,Male,30,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Trirhabda,cadensis,Asynaptic,Male,32,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Trirhabda,virgata     ,,,24,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Typophorus,nigritus,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Typophorus,nigritus,Asynaptic,Male,20,Xyyp,Complex XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Uroplata,girardi,Asynaptic,Male,20,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Uroplata,nigritarsis,Asynaptic,Male,20,Xyp,XY,Petitpierre and Sanchez-Font (1997)
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,eugenia,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,humilis,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,nr.,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,nr. humilis sp. 1  ,,,28,,,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,nr. Opthalmica sp. 1  ,,,22,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,opthalmica,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,sp.,Asynaptic,Male,22,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,sp. 1    ,,,22,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,sp. 2    ,,,22,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Walterianella,venusta,Asynaptic,Male,46,Xy+,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Xanthogaleruca,luteola,Asynaptic,Male,72,XYp,XY,"Lorite, Carrillo, Garneria, Petitpierre, and Palomeque (2002)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Yingaresca,obliterata     ,,,22,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Yingaresca,variicornis,Asynaptic,Male,26,Xyp,XY,"Petitpierre, Segarra, Yadav, and Virkki (1988)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Zabrotes,subfasciatus,Asynaptic,Male,26,Xyp,XY,"Correa, Pompolo, Santos, Silva, and Costa (2008)"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Zygogramma,bicolorata,Asynaptic,Male,24,Xyp,XY,"Bhatti, Tripathi, and Khajuria 2017"
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Zygogramma,bigenera     ,,,40,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Chrysomelidae,Zygogramma,tetragramma     ,,,23,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Ciidae,Cis,fuscipes     ,,,27,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Ciidae,Cis,impressa     ,,,14,,,
Animalia,Insecta,Coleoptera,Polyphaga,Ciidae,Octotemnus,aevis,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Ciidae,Sulcasis,lengi,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Enoclerus,moestus,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Enoclerus,nigripes,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Enoclerus,nigripes rujiventris,,,14,,,
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Enoclerus,sp.,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Necrobia,ruficollis,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Necrobia,rujipes,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Priocera,spinosa,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Thanasimus,dubius,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Thanasimus,formicarius,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Thanasimus,undatulus,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Tilloidea,transversalis,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,apiarius,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,favarius,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,nutalli,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,ornatus,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,quadriguttatus,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Cleridae,Trichodes,reichei,Asynaptic,Male,18,Xyp,XY,Okutaner (2020)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Adalia,bipunctata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Adalia,frigida,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Adalia,frigida melanopleura    ,,,18,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Adonia,variegata     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Afissa,parvula,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aiolocaria,mirablis     ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anatis,15-punctata     ,,,17,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anatis,mali     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anatis,rathvoni     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anisocalvia,duodecimmaculata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anisocalvia,quatuordecimguttata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anisocalvia,quatuordecimguttata,Asynaptic,Male,20,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Anisocalvia,quatuordecimguttata similis    ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,axyridis,Asynaptic,Male,16,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,axyridis,Asynaptic,Male,16,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,axyridis spectablis    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,bruchii,Asynaptic,Male,18,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,californica,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,crotchi,Asynaptic,Male,20,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,novemnotata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,obliterata     ,,,16,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,repanda,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,septempunctata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,septempunctata bruckii    ,,,19,XO,XO,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,transversalis,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,transversoguttata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,transversoguttata quinquenotata    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,trifasciata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,trifasciata julia    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Aphidecta,trifasciata perplexa    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Axion,pilatei     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Axion,plagiatum     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Azya,luteipes     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Azya,pontbrianti     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Azya,trinitatis     ,,,24,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brachyacantha,2-3-pustulata     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brachyacantha,feli     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brachyacantha,ursi ursi    ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brachyacantha,ursi uteella    ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brumus,parvicollis     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brumus,septentrionis     ,,,16,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Brumus,suturalis     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Calvia,decemguttata     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Calvia,quatruordecimguttata     ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,angolensis     ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,bilineatus     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,bipustulatus     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,cacti cacti    ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,cacti confusor    ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,circumdata     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,discoideus     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,distigma     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,erythrocephalus     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,fraternus     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,hauseri     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,hexacyclus     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,kuwae     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,n. sp.    ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,nigritus     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,orbus     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,renipustulatus     ,,,22,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,rubidus     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,schioedtei     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,similis     ,,,24,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,stigma     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chilocorus,tricyclus     ,,,25,XXY,Complex XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Chnoodes,sp.,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cladis,nitidula     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coccidula,rufa,Asynaptic,Male,20,Xyp,XY,Beauchamp and Angus (2006)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coccidula,scutelata,Asynaptic,Male,20,Xyp,XY,Beauchamp and Angus (2006)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coccinella,septempunctata     ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coccinella,transversalis,Asynaptic,Male,20,Xyp,XY,Dasgupta (1977)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coelophora,inaequalis,Asynaptic,Male,20,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coleomegilla,innotata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coleomegilla,maculata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Coleomegilla,maculata lengi    ,,,20,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cryptognatha,nodiceps     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cryptognatha,simillima     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cryptolaemus,montrouzieri,Asynaptic,Male,22,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Curinus,coeruleus     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cycloneda,polita,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Cycloneda,sanguinea,Asynaptic,Male,20,Xyp,XY,"E. Maffei, Pompolo, and Petitpierre (2004)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Egius,platycephalus     ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,admirabilis,Asynaptic,Male,18,Xyp,XY,"Mora, Vela, Sanllorente, Palomeque, and Lorite (2015)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,borealis     ,,,20,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,cacica,Asynaptic,Male,10,Xyp,XY,Vidal (1984)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,dumerili,Asynaptic,Male,16,Xyp,XY,"Mora, Vela, Sanllorente, Palomeque, and Lorite (2015)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,obscurella,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,paenulata,Asynaptic,Male,18,Xyp,XY,"Drets, Corbella, Panzera, and Folle (1983)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,sp.,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Epilachna,varivestis,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Eriopis,connexa,Asynaptic,Male,20,Xyp,XY,"E. Maffei, Gasparino, and Gracas Pompolo (2000)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,bisbinotatus     ,,,18,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,flavipes     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,jamaicensis     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,lituratus sp. 1   ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,marginipennis californicus    ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,marginipennis childreni    ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,marginipennis fasciatus    ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,metallicus     ,,,18,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,orbiculus     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,quadrapustulatus     ,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,quadrapustulatus floralis    ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,quadripustulatus     ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,uropygialis sp. 1   ,,,14,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,uropygialis sp. 2   ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Exochomus,uropygialis sp. 3   ,,,16,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Harmonia,arcuata,Asynaptic,Male,16,Xyp,XY,Dasgupta (1977)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,argus,Asynaptic,Male,18,Xyp,XY,"Mora, Vela, Sanllorente, Palomeque, and Lorite (2015)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,chrysomeli F. x Epilach capensis Thunb.,,,18,NeoXY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,dodecastigma,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,dodecastigma,Asynaptic,Male,14,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,nipponica,Asynaptic,Male,20,Xyr,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,orientalis     ,,,18,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,pustulosa,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,septima,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,vigintioctomaculata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,vigintioctomaculata nipponica    ,,,18,XY,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,vigintioctomaculata x pustulosa   ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,vigintioctopunctata,Asynaptic,Male,18,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Henosepilachna,yasutomii,Asynaptic,Male,20,Xyp,XY,"Mora, Vela, Sanllorente, Palomeque, and Lorite (2015)"
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,convergens,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,parenthesis,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,quinquesigta,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,quinquesigta ambigua    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,quinquesigta punctulata    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,sinuata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,sp.,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,tibialis,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,tibialis tibialis    ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hippodamia,tridecimpunctata,Asynaptic,Male,20,Xyp,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,4-oculata,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,annexa     ,,,20,Xyp,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,bigemita,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,billoti,Asynaptic,Male,16,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,binotata,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,cincta,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,congressis,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,dissoluta,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,dissoluta dissoluta    ,,,14,,,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,donzeli,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,jucunda,Asynaptic,Male,16,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,lateralis,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,lateralis lateralis    ,,,14,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,lateralis montanica    ,,,14,Xy+,XY,
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,notatula,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,paspalis,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,sp.,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
Animalia,Insecta,Coleoptera,Polyphaga,Coccinellidae,Hyperaspis,trilineata,Asynaptic,Male,14,Xy+,XY,S. Smith and Virkki (1978)
