Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid #,Male Diploid #,Achiasmy Sex,Sex Chromosome System,Notes,Sex Chrom Notes,Citation
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema guentheri,Eleutherodactylus guentheri,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema holti,Eleutherodactylus holti,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema holti,NA,chiasmatic,NA,NA,20,NA,NA,NA,NA,"De Lucca EJ, Jim J, Foresti F 1974 Chromosomal studies in twelve species of Leptodactylidae and one Brachycephalidae. Caryologia 27:183-192"
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema juipoca,Eleutherodactylus juipoca,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema lactea,Eleutherodactylus lacteus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"Campos, J. R. C., and Kasahara, S. (2006). Os cromossomos dos anfibios anuros do genero Eleutherodactylus (Anura: Leptodactylidae: Eleutherodactylinae).Publicatio UEPG: Ciencias Biologicas e da Saude, Ponta Grossa,12, 27-38."
Amphibia,Chordata,Amphiba,Anura,Brachycephalidae,Ischnocnema lactea,Ischnocnema lacteus Eleutherodactylus lacteus,chiasmatic,NA,NA,20,NA,NA,NA,NA,"De Lucca, E. J. and J. Jim. 1974. Os cromossomos de alguns Leptodactylidae (Amphibia-Anura). Rev. Brasil. Biol. 34: 407-410."
Amphibia,Chordata,Amphiba,Anura,Brevicipitidae,Breviceps gibbosus,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Brevicipitidae,Callulina kreffti,NA,chiasmatic,NA,NA,24,NA,NA,NA,NA,"Bogart, J. P. and M. Tandy. 1981. Chromosome lineages in African ranoid frogs. Monit. Zool. Ital., N. S. suppl. 15, No. 5: 55-91."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Altiphrynoides malcolmi,Nectophrynoides  malcolmi,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Grandison, A. G. C. 1978. The occurrence of Nectophrynoides (Anura Bufonidae) in Ethiopia. A new concept of the genus with a description of a new species. Monit. Zool. Ital., N. S. Suppl. 11, No. 6: 119-172."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Altiphrynoides osgoodi,Nectophrynoides osgoodi,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Grandison, A. G. C. 1978. The occurrence of Nectophrynoides (Anura Bufonidae) in Ethiopia. A new concept of the genus with a description of a new species. Monit. Zool. Ital., N. S. Suppl. 11, No. 6: 119-172."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus americanus,Bufo americanus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus boreas,Bufo boreas nelsoni,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus boreas,Bufo boreas boreas,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus boreas,Bufo boreas halophilus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus canorus,Bufo canorus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus cognatus,Bufo cognatus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus compactilis,Bufo compactilis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus debilis,Bufo debilis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus fowleri,Bufo fowleri,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus hemiophrys,Bufo hemiophrys,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Morescalchi, A. and G. Gargiulo. 1968. Su alcune relazioni cariologiche del genero Bufo (Amphibia, Salientia). Rend. Acc. Sci. Fis. Mat., S.4, 35: 117-120."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus houstonensis,Bufo houstonensis,chiasmatic,NA,NA,21,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus houstonensis,Bufo houstonensis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus kelloggi,Bufo kelloggi,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus microscaphus,Bufo microscaphus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus nelsoni,Bufo nelsoni,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus punctatus,Bufo punctatus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus quercicus,Bufo quercicus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus retiformis,Bufo retiformis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus speciosus,Bufo speciosus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Tandy, M. and J. Tandy. 1976. Evolution of acoustic behaviour in African Bufo (Anura: Bufonidae). Zool. Afr. 11: 349-368."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus terrestris,Bufo terrestris,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Doyle, B. W. and W. H. Beckert. 1970. Chromosome characteristics of the Bufonidae among species and within populations. Caryologia 23: 143-154."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus woodhousii,Bufo woodhousii australis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus woodhousii,Bufo woodhousii fowleri,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus woodhousii,Bufo woodhousii velatus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Anaxyrus woodhousii,Bufo woodhousii woodhousii,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Sanders, O. and J. C. Cross. 1964 Relationships between certain North American toads as shown by cytological study. Herpetologica 19: 248-255."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Atelopus ignescens,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Tandy, M. and J. Tandy. 1976. Evolution of acoustic behaviour in African Bufo (Anura: Bufonidae). Zool. Afr. 11: 349-368."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Atelopus spumarius,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Siqueira, S., Aguiar Junior, O., Lima, A.P. and Recco-Pimentel, S.M., 2013. Cytogenetics and sperm ultrastructure of Atelopus spumarius (Anura, Bufonidae) from the Brazilian Amazon. Genetics and molecular biology, 36(4), pp.528-532."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Atelopus varius,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,Duellman. W. E. 1967. Additional studies of chromosomes of anuran amphibians. Syst. Zool. 16: 38-43.
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo ailaoanus,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo aspinius,Phrynoidis aspinia,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo bankorensis,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Matsui, M. 1980. Karyology of Eurasian toads of the Bufo bufo complex. Annot. Zool. Japon. 53: 56-68."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo bufo,NA,chiasmatic,NA,NA,22,NA,ZW,NA,NA,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo bufo,Bufo bufo spinosus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Morescalchi, A. 1964. II corredo cromosomico dei Bufonidi Italiani. Boll. Zool. 31: 827-835."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo eichwaldi,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Kami, H.G. and Yadollahvand, R., 2014. First karyological study of the Talysh toad (Bufo eichwaldi) in Mazandaran province, Iran (Anura: Bufonidae). Bull. Env. Pharmacol. Life Sci, 3(9), pp.75-78."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo gargarizans,Bufo minshanicus Bufo tibetanus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo gargarizans,Bufo andrewsi,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Yang, Y. H. 1983. A comparative study on three subspecies of Bufo bufo from China using techniques of C-banding, Ag-NORs and electrophoresis of sera and of lactate dehydrogenase (LDH) isozymes. Acta Herpetol. Sinica 2(2): I-9. +2 pls. (In Chinese with English abstract)"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo gargarizans gargarizans,Bufo andrewsi,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo japonicus,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Azumi, J. 1970. The karyotypes of Bufo bufo japonicus Schlegel and Rhacophorus schlegelii Gunther. Chrom. Inform. Serv. 11: 13-15"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo pageoti,Phrynoidis burmanus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo pewzowi,Bufo taxkorensis,chiasmatic,NA,NA,44,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo sp,NA,chiasmatic,3,NA,30,NA,NA,possibly B. poweri,NA,"Schmid, M. 1978. Chromsome banding in amphibia. I. Constitutive heterochromatin and nucleolus organizer regions in Bufo and Hyla. Chromosoma 66: 361-388."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo stejnegeri,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Kang, Y. S. and Y. I. Sunwoo. 1973. Karyological studies on an anuran species, Bufo kangii Yoon. Kor. J. Zool. 16: 171-176."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo torrenticola,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Matsui, M. 1980. Karyology of Eurasian toads of the Bufo bufo complex. Annot. Zool. Japon. 53: 56-68."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo tuberculatus,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufo verrucosissimus,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Kuramoto, M. 1990. A list of chromosome numbers of anuran amphibians. Bulletin of Fukuoka University of Education, 39(3), pp.83-127."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes baturae,NA,chiasmatic,3,NA,33,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes oblongus,Bufo danatensis,chiasmatic,4,NA,44,NA,NA,NA,NA,"Bogart, J. P. (1980). Evolutionary implications of polyploidy in amphibians and reptiles. In Polyploidy (pp. 341-378). Springer, Boston, MA."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes oblongus,Bufo oblongus,chiasmatic,NA,NA,44,NA,NA,NA,NA,"Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes oblongus,Bufotes oblongus danatensis,chiasmatic,4,NA,44,NA,NA,bisexual reproduction,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes oblongus oblongus,NA,chiasmatic,4,NA,44,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes pewzowi pewzowi,NA,chiasmatic,4,NA,44,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes pewzowi strauchi,NA,chiasmatic,4,NA,44,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes pewzowi taxkorensis,NA,chiasmatic,4,NA,44,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes pewzowi unicolor,NA,chiasmatic,4,NA,44,NA,NA,NA,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes pseudoraddei,NA,chiasmatic,3,NA,33,NA,NA,unclear if all individuals are polyploid,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes turanensis,Bufo turanensis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes turanensis,Bufo turanensis,chiasmatic,NA,NA,33,NA,NA,NA,NA,"Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F., Rastegar-Pouyani, E. and Stock, M., 2015. Discovery of triploidy in Palearctic green toads (Anura: Bufonidae) from Iran with indications for a reproductive system involving diploids and triploids. Zoologischer Anzeiger-A Journal of Comparative Zoology, 255, pp.25-31."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes variabilis,Bufo variabilis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Fakharzadeh, F., Darvish, J., Kami, H.G., Ghassemzadeh, F. and Rastegar-Pouyani, E., 2018. KARYOLOGICAL INVESTIGATION OF Bufo variabilis (ANURA: BUFONIDAE) POPULATIONS FROM NORTHWEST AND SOUTHEAST OF IRAN.Russian Journal of Herpetology, 25(1)."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes variabilis,Bufo kavirensis,chiasmatic,NA,NA,44,NA,NA,NA,NA,"Masik, E. Y., B. K. Kadyrova and A. T. Toktosunov. 1976 Karyotype patterns in the green toad Bufo viridis in Kirghizia. Zool. Zhurn. 55: 1740-1742. (In Russian with English summary)"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes viridis,Bufo viridis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes viridis,Bufo viridis,chiasmatic,4,NA,44,NA,NA,NA,NA,"King, M. 1990. Animal Cytogenetics Vol. 4, Chordata 2: Amphibia. Gerbruder Borntraeger"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes viridis,Pseudepidalea viridis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"SABA, N. and Tripathi, N.K., 2013. Karyotypic study of two toad species Duttaphrynus stomaticus and Pseudepidalea viridis (Anura, Amphibia) from Jammu and Kashmir. International Journal of Zoology and Research (IJZR), 3(3), pp.21-28."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Bufotes zugmayeri,NA,chiasmatic,3,NA,33,NA,NA,unclear if all individuals are polyploid,NA,"Schmid, M., Evans, B. J., and Bogart, J. P. (2015). Polyploidy in amphibia. Cytogenetic and genome research, 145(3-4), 315-330."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Capensibufo rosei,NA,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1968. Chromosome number difference in the amphibian genus Bufo: the Bufo regularis species group. Evolution 22: 42-45."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Duttaphrynus dhufarensis,Bufo dhufarensis,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Al-Shehri, A.H. and Al-Saleh, A.A., 2010. First report of the karyotype of Bufo dhufarensis from Saudi Arabia. Journal of King Saud University-Science, 22(2), pp.73-76."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Duttaphrynus himalayanus,Bufo cyphosus Bufo himalayanus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Duttaphrynus melanostictus,Bufo melanostictus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Shushen, Li, 2007 Cytotaxonomy of amphians in China, Beijing : Ke xue chu ban she"
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Duttaphrynus stomaticus,Bufo stomaticus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Asana, J. J. and T. S. Mahabale. 1941. On the chromosomes of an Indian toad, Bufo stomaticus Lutken. J. Univ. Bombay 10: 43-50."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Duttaphrynus stomaticus,Bufo andersoni,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Singh, L., T. Sharma and S. P. Ray-Chaudhuri. 1970. Chromosome numbers and sex chromosomes in few Indian species of amphibia and reptiles. Mamm. Chrom. Newslet. 11: 91-94."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Epidalea calamita,Bufo calamita,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Ullerich, F. H. 1966. Karyotyp und DNS-Gehalt von Bufo bufo, B. viridis, B. bufo X B. viridis und B. calamita (Amphibia, Anura). Chromosoma 18: 316-342."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Incilius alvarius,Bufo alvarius,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Cole, C. J., C. H. Lowe. and J. W. Wright. 1968. Karyotypes of eight species of toads (genus Bufo) in North America. Copeia 1968: 96-100."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Incilius bocourti,Bufo bocourti,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Incilius canaliferus,Bufo canaliferus,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Bogart, J. P. 1972. Karyotypes. In: W. F. Blair (ed.), Evolution in the Genus Bufo. Univ. Texas Press, Austin pp. 171-195, Appendix, pp. 361-381."
Amphibia,Chordata,Amphiba,Anura,Bufonidae,Incilius coccifer,Bufo coccifer,chiasmatic,NA,NA,22,NA,NA,NA,NA,"Leon, P. E. 1970. Report of the chromosome numbers o some Costa Rican anurans. Rev. Biol. Trop. 17: 119-124."
