Database,Phyla,Class,Order,Family,Species,Original Name,Meiosis Type,Ploidy,Female Diploid,Male Diploid,Achiasmy Sex,Sex Chromosome System,SCS Notes,Citation
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys microps,,,2,60,60,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys nelsoni,,,2,72,72,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys nitratoides,,,2,54,54,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys ordii largus,,,2,74,74,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys ornatus,,,2,72,72,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys panamintinus,,,2,64,64,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys spectabilis,,,2,72,72,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys stephensi,,,2,70,70,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Dipodomys venustus,,,2,60,60,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Liomys pictus,,,2,48,48,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Liomys salvini,,,2,56,56,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus goldmani,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus intermedius,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus penicillatus,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Heteromyidae,Perognathus spinatus,,,2,44,44,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Hystricidae,Hystrix indica,,,2,66,66,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys cahirinus-1,,,2,36,36,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys cahirinus-2,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Acomys dimidiatus,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus agrarius,,,2,48,48,,XY,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus flavicolis,,,2,50,50,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus flavicolis,,,2,48,48,,XY,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus mystaconus,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus peninsulae,,,2,48,48,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus speciosus,,,2,48,48,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus sylvaticus,,,2,48,48,,XY,,Blackmon (Stanyon et al. 2004)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Apodemus uralensis,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Archboldomys luzonensis,,,2,26,26,,XY,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis ansorgei,,,2,62,62,,XY,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis niloticus-cytotype 1A,,,2,62,62,,XY,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis niloticus-cytotype 1B,,,2,62,62,,XY,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis rufinus,,,2,62,62,,XY,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Arvicanthis sp.,,,2,58,58,,XY,,Animal Karyotype Book (Volobouev et al. 2002b)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Bandicota bengalensis,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Bandicota indica,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Celaenomys silaceus,,,2,44,44,,XY,,Animal Karyotype Book 2020 (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Chrotomys silaceus,,,2,44,44,,XY,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Crunomys suncoides,,,2,36,36,,XY,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Dasymys incomtus,,,2,36,36,,XY,,Animal Karyotype Book (Volobouev et al. 2000)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Dasymys rufulus,,,2,36,36,,XY,,Animal Karyotype Book (Volobouev et al. 2000)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus gambianus,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus guineae,,,2,50,50,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus kempi,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus leucogaster,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus robustus,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus sp.,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillurus tytonis,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Volobouev et al. 2007)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus cheesmani,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus occiduus,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus perpallidus,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus pyramidum,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus rupicola,,,2,52,52,,XY,,Animal Karyotype Book (Granjon et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Gerbillus tarabuli,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Hapalomys delacouri,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Badenhort et al. 2012)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lemniscomys barbarus,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Leopoldamys edwarsi,,,2,44,44,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys brevicaudus,,,2,68,68,,XY,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys chrysopus,,,2,54,54,,XY,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Lophuromys melanonyx,,,2,60,60,,XY,,Animal Karyotype Book (Aniskin et al. 1997a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys awashensis,,,2,32,32,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys coucha,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys erythroleucus,,,2,38,38,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys huberti,,,2,32,32,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys kollmanspergeri,,,2,38,38,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mastomys natalensis,,,2,32,32,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Maxomys surifer,,,2,52,52,,XY,,Animal Karyotype Book 2020 (Badenhorst et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones crassus,,,2,58,58,,XY,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones hurrianae,,,2,40,40,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones libycus,,,2,44,44,,XY,,Blackmon (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones meridianus,,,2,50,50,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones persicus,,,2,42,42,,XY,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones rex,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones shawi,,,2,44,44,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Meriones unguiculatus,,,2,44,44,,XY,,Blackmon (Darvish and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus cervicolor,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus macedonicus,,,2,40,40,,XY,,Animal Karyotype Book (Ivanitskaya et al. 1996)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus mahomet,,,2,36,36,,XY,,Animal Karyotype Book (Aniskin et al. 1998)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus mattheyi,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Veyrunes et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus minutoides,,,2,33,33,,XY,fusion of chrom 1 to X and Y,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus minutoides,,,2,18,18,,XY,"fusion of hrom to X, chrom 1 now Y?",Animal Karyotype Book 2020 (Veyrunes et al. 2004)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus minutoides,,,2,34,34,,XY,fusion of chrom 1 to X and Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus minutoides-1,,,2,36,35,,complex XY,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus minutoides-2,,,2,,,,complex XY,"XX,X*X,X*Y females  and XY males",Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus musculoides,,,2,18,19,,complex XY,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus musculus,,,2,40,40,,XY,,Blackmon (Adler 1994)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus pahari,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Veyrunes et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Mus poschiavinus,,,2,26,26,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Nesokia indica,,,2,42,42,,XY,,Blackmon (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Niviventer confucianus,,,2,46,46,,XY,,Animal Karyotype Book 2020 (Aniskin and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Otomys irroratus,,,2,28,8,,XY,,Animal Karyotype Book 2020 (Engelbrecht et al. 2006)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Phloeomys cumingi,,,2,44,44,,XY,,Animal Karyotype Book (Rickart and Heany 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Praomys daltoni,,,2,36,36,,XY,,Animal Karyotype Book (Volobouev et al. 2002a)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Psammomys obesus,,,2,48,48,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus agentiventer,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus exulans,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus flavipectus,,,2,46,46,,XY,,Animal Karyotype Book (Sablina et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus mindanensis,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus natalensis,,,2,36,36,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus nitidus,,,2,42,42,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus norvegicus,,,2,42,42,,XY,,Blackmon (Nilson et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus rattus,,,2,38,38,,XY,,Blackmon (Cavagna et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rattus tanezumi,,,2,42,42,,XY,,Animal Karyotype Book 2020 (Aniskin and Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys pumilio,,,2,46,46,,XY,chrom rearrangements,Animal Karyotype Book 2020 (Rambau and Robinson 2003)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Rhombomys opimus,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys albipes,,,2,46,46,,XY,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys albocaudata,,,2,54,54,,XY,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Stenocephalemys griseicauda,,,2,54,54,,XY,,Animal Karyotype Book (Lavrenchenko et al. 2001)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tatera nigricauda,,,2,40,40,,XY,,Animal Karyotype Book (Qumsiyeh 1986)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus arenarius,,,2,34,35,,complex XY,XY1Y2,Animal Karyotype Book (Volobouev and Granjon 1996)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus arenarius,,,2,30,31,,complex XY,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus congicus,,,2,54,54,,XY,,Animal Karyotype Book (Dobigny 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus petteri,,,2,18,19,,complex XY,XY1Y2,Animal Karyotype Book (Dobigny 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus pygargus,,,2,22,23,,complex XY,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp. 3,,,2,20,20,,XY,,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp. 4,,,2,19,19,,complex XY,XY1Y2,Animal Karyotype Book 2020 (Volobouev and Aniskin (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.1,,,2,22,23,,complex XY,XY1Y2,Animal Karyotype Book (Dobigny et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.1,,,2,22,23,,complex XY,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.2,,,2,38,37,,complex XY,XY1Y2,Animal Karyotype Book (Dobigny et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus sp.2,,,2,24,25,,complex XY,XY1Y2,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Taterillus tranieri,,,2,14,15,,complex XY,XY1Y2,Blackmon (Dobigny et al. 2003)
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tokudaia osimensis osimensis,,,2,25,25,,XO,XO females and males/no SRY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Tokudaia osimensis spp,,,2,45,45,,XO,XO females and males/no SRY,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Vandeleuria oleracea,,,2,29,29,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Muridae,Vandeleuria oleracea,,,2,29,29,,complex XY,X1X2Y,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys emini,,,2,80,80,,XY,,Animal Karyotype Book 2020 (S. Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Cricetomys gambianus,,,2,80,80,,XY,,Animal Karyotype Book 2020 (V. Aniskin and V. Volobouev (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Dendromus lachaisei,,,2,30,30,,XY,,Animal Karyotype Book 2020 (Denys and Aniskin 2012)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus majori,,,2,58,58,,XY,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Eliurus minor,,,2,76,76,,XY,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Mystromys albicaudatus,,,2,32,32,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Nesomyidae,Nesomys rufus,,,2,60,60,,XY,,Animal Karyotype Book 2020 (Solano et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Ochotonidae,Ochotona princeps,,,2,68,68,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys fuscus,,,2,56,56,,XY,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys fuscus,,,2,56,56,,XY,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys porteri,,,2,58,58,,XY,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys porteri,,,2,58,58,,XY,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys sagei,,,2,54,54,,XY,,Animal Karyotype Book 2020 (Gallardo and Mondaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Aconaemys sagei,,,2,54,54,,XY,,Animal Karyotype Book (Gallardo and Mandaca 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon degus,,,2,58,58,,XY,,Animal Karyotype Book 2020 (Romanenko (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon degus,,,2,58,58,,XY,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon lunatus,,,2,78,78,,XY,,Animal Karyotype Book 2020 (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Octodon lunatus,,,2,78,78,,XY,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus cyanus,,,2,58,58,,XY,,Animal Karyotype Book 2020 (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Spalacopus cyanus,,,2,58,58,,XY,,Animal Karyotype Book (Spotorno et al. 1995)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys barrerae,,,2,102,102,,XY,,Animal Karyotype Book 2020 (Gallardo et al. 2002)
Mammal,Chordata,Mammalia,Rodentia,Octodontidae,Tympanoctomys barrerae,,,4,102,102,,XY,,Animal Karyotype Book (Gallardo et al. 2004)
Mammal,Chordata,Mammalia,Rodentia,Pedetidae,Pedetes capensis,,,2,38,38,,XY,,Animal Karyotype Book (Graphodatsky et al. 2008b)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Ammospermophilus harrisii,,,2,32,32,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Citellus citellus,,,2,40,40,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias amoenus,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias minimus,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias ruficaudus,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Eutamias sibiricus,,,2,38,38,,XY,,Blackmon (Graphodatsky and Sablina (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus palmarum,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus pennati,,,2,54,54,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Funambulus tristriatus,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Glaucomys volans,,,2,48,48,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Hylopetes alboniger alboniger,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Ictidomys tridecemlineatu,,,2,34,34,,XY,,Animal Karyotype Book 2020 (Lemskaya et al. 2018)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Marmota baibacina,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Beklemisheva et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Marmota himalayana,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Li et al. 2006a)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Marmota kastschenkoi,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Beklemisheva et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Marmota marmota,,,2,38,38,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Marmota monax,,,2,38,38,,XY,,Blackmon (Beklemisheva and Perelman (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Menetes berdmorei,,,2,62,62,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Petaurista albiventer,,,2,38,38,,XY,,Animal Karyotype Book (Li et al. 2006a)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus carolinensis,,,2,40,40,,XY,,Animal Karyotype Book 2020 (Stanyon et al. 2003b)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus niger rufiventer,,,2,40,40,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus vulgaris,,,2,40,40,,XY,,Blackmon (Beklemisheva et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus alaschanicus,,,2,38,38,,XY,,Animal Karyotype Book (Graphodatsky and Sablina (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus beldingi,,,2,30,30,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus erythrogenys,,,2,36,36,,XY,,Animal Karyotype Book (Graphodatsky and Sablina (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus major,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Beklemisheva et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus pygmaeus,,,2,36,36,,XY,,Animal Karyotype Book 2020 (Beklemisheva et al. (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus richardsonii,,,2,34,34,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus suslicus,,,2,34,34,,XY,,Animal Karyotype Book 2020 (Beklemisheva et al. 2011)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Spermophilus undulatus,,,2,32,32,,XY,,Animal Karyotype Book (Graphodatsky and Sablina (Unpublished))
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Sundasciurus phillippinensis,,,2,38,38,,XY,,Animal Karyotype Book (Rickart 2003)
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus hudsonicus streatori,,,2,46,46,,XY,,Blackmon et. al. 2019
Mammal,Chordata,Mammalia,Rodentia,Sciuridae,Xerus erythropus,,,2,38,38,,XY,,Animal Karyotype Book 2020 (Li et al. 2006a)
Mammal,Chordata,Mammalia,Rodentia,Spalacidae,Spalax ehrenbergi,,,2,60,60,,XY,,Blackmon (Ivanitskaya and Nevo 1998)
Mammal,Chordata,Mammalia,Rodentia,Spalacidae,Tachyoryctes macrocephalus,,,2,50,50,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 1997b)
Mammal,Chordata,Mammalia,Rodentia,Spalacidae,Tachyoryctes macrocephalus,,,2,50,50,,XY,,Animal Karyotype Book (Aniskin et al. 1997b)
Mammal,Chordata,Mammalia,Rodentia,Spalacidae,Tachyoryctes splendens,,,2,48,48,,XY,,Animal Karyotype Book 2020 (Aniskin et al. 1997b)
Mammal,Chordata,Mammalia,Rodentia,Spalacidae,Tachyoryctes splendens,,,2,48,48,,XY,,Animal Karyotype Book (Aniskin et al. 1997b)
