"Kingdom","Class","Order","Family","Genus","Species","Meiosis.Type","Achiasmatic.Sex","Diploid.Number","Sex.Chromosome.System","Simplified.SCS","Citation","Sci_name"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","reuteri","Asynaptic Sex Chromosomes","Male","18","XY","XY","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_reuteri"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","reuteri","Asynaptic Sex Chromosomes","","18","","","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_reuteri"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","rugosus","Asynaptic Sex Chromosomes","","","","","Grozeva, S. and Nokkala, S., 2003. C-heterochromatin and extra (B) chromosome distribution in six species of the Nabis (Heteroptera, Nabidae) with the modal male karyotype 2n= 16+ XY. FOLIA BIOLOGICA-KRAKOW-, 51(1/2), pp.13-22.","Nabis_rugosus"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","sareptanus","Asynaptic Sex Chromosomes","Male","34","XY","XY","Grozeva, S., Anokhin, B.A., Simov, N. and Kuznetsova, V.G., 2019. New evidence for the presence of the telomere motif (TTAGG) n in the family Reduviidae and its absence in the families Nabidae and Miridae (Hemiptera, Cimicomorpha). Comparative Cytogenetics, 13(3), p.283.","Nabis_sareptanus"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","sareptanus","Asynaptic Sex Chromosomes","","34","","","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_sareptanus"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","sp.","Achiasmatic Meiosis","Male","","XY","XY","Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114.","Nabis_sp."
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","stenoferus","Asynaptic Sex Chromosomes","Male","18","XY","XY","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_stenoferus"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","tesquorum","Asynaptic Sex Chromosomes","Male","18","XY","XY","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_tesquorum"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","tesquorum","Asynaptic Sex Chromosomes","","18","","","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_tesquorum"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","ussuriensis","Asynaptic Sex Chromosomes","Male","18","XY","XY","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_ussuriensis"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","ussuriensis","Asynaptic Sex Chromosomes","","18","","","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Nabis_ussuriensis"
"Animalia","Insecta","Hemiptera","Nabidae","Nabis","viridulus","Asynaptic Sex Chromosomes","Male","34","XY","XY","Kuznetsova, V.G., Grozeva, S.N.E.J.A.N.A. and Nokkala, S., 2004. New cytogenetic data on Nabidae (Heteroptera: Cimicomorpha), with a discussion of karyotype variation and meiotic patterns, and their taxonomic significance. European Journal of Entomology, 101, pp.205-210.","Nabis_viridulus"
"Animalia","Insecta","Hemiptera","Nabidae","Pagasa","fusca","Asynaptic Sex Chromosomes","Male","26-28","XY","XY","Kuznetsova, V.G. and Maryańska‐Nadachowska, A., 2000. Autosomal polyploidy and male meiotic pattern in the bug family Nabidae (Heteroptera). Journal of Zoological Systematics and Evolutionary Research, 38(2), pp.87-94.","Pagasa_fusca"
"Animalia","Insecta","Hemiptera","Pentatomidae","Acledra","bonariensis","Achiasmatic Sex Chromosomes","Male","12","XY","XY","Mola, P.R.L., 2010. Meiotic behavior and karyotypic variation in Acledra (Pentatomidae, Heteroptera). Genetics and Molecular Research, 9(2), pp.739-749.","Acledra_bonariensis"
"Animalia","Insecta","Hemiptera","Pentatomidae","Acledra","kinbergii","Achiasmatic Sex Chromosomes","Male","14","XY","XY","Mola, P.R.L., 2010. Meiotic behavior and karyotypic variation in Acledra (Pentatomidae, Heteroptera). Genetics and Molecular Research, 9(2), pp.739-749.","Acledra_kinbergii"
"Animalia","Insecta","Hemiptera","Pentatomidae","Acledra","modesta","Achiasmatic Sex Chromosomes","Male","14","XY","XY","Mola, P.R.L., 2010. Meiotic behavior and karyotypic variation in Acledra (Pentatomidae, Heteroptera). Genetics and Molecular Research, 9(2), pp.739-749.","Acledra_modesta"
"Animalia","Insecta","Hemiptera","Pentatomidae","Loxa","flavicolis","Asynaptic Sex Chromosomes","","","","","Ansley, H.R., 1958. Histones of mitosis and meiosis in Loxa flavicolis (Hemipteran). The Journal of Biophysical and Biochemical Cytology, 4(1), p.59.","Loxa_flavicolis"
"Animalia","Insecta","Hemiptera","Psyllidae","Cacopsylla","myrtilli","Asynaptic Sex Chromosomes","Male","","XY","XY","Nokkala, C., Kuznetsova, V.G. and Nokkala, S., 2013. Meiosis in rare males in parthenogenetic Cacopsylla myrtilli (Wagner, 1947)(Hemiptera, Psyllidae) populations from northern Europe. Comparative Cytogenetics, 7(3), p.241.","Cacopsylla_myrtilli"
"Animalia","Insecta","Hemiptera","Psyllidae","Cacopsylla","myrtilli","Asynaptic Sex Chromosomes","Male","","","","Nokkala, C., Kuznetsova, V.G. and Nokkala, S., 2013. Meiosis in rare males in parthenogenetic Cacopsylla myrtilli (Wagner, 1947)(Hemiptera, Psyllidae) populations from northern Europe. Comparative Cytogenetics, 7(3), p.241.","Cacopsylla_myrtilli"
"Animalia","Insecta","Hemiptera","Psyllidae","Cacopsylla","peregrina","Achiasmatic Sex Chromosomes","Male","28","XY","XY","Nokkala, S., Grozeva, S., Kuznetsova, V. and Maryanska-Nadachowska, A., 2003. The origin of the achiasmatic XY sex chromosome system in Cacopsylla peregrina (Frst.)(Psylloidea, Homoptera). Genetica, 119(3), pp.327-332.","Cacopsylla_peregrina"
"Animalia","Insecta","Hemiptera","Psyllidae","Heteropsylla","cubana","Achiasmatic Sex Chromosomes","Male","24","XY","XY","Maryanska-Nadachowska, A., 2002. A review of karyotype variation in jumping plant-lice (Psylloidea, Sternorrhyncha, Hemiptera) and checklist of chromosome numbers. Folia Biologica (Krakow), 50(3-4), pp.135-152.","Heteropsylla_cubana"
"Animalia","Insecta","Hemiptera","Pyrrhocoridae","Dysdercus","intermedius","Achiasmatic Sex Chromosomes","Male","18","X1X2 (male); X1X1X2X2 (female)","Complex XY","Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114.","Dysdercus_intermedius"
"Animalia","Insecta","Hemiptera","Reduviidae","Microtomus","lunifer","Achiasmatic Sex Chromosomes","Male","32","XY","XY","Poggio, M.G., Bressa, M.J. and Papeschi, A.G., 2011. Male meiosis, heterochromatin characterization and chromosomal location of rDNA in Microtomus lunifer (Berg, 1900)(Hemiptera: Reduviidae: Hammacerinae). Comparative Cytogenetics, 5(1), p.1.","Microtomus_lunifer"
"Animalia","Insecta","Hemiptera","Reduviidae","Rhodnius","pallescens","Achiasmatic Sex Chromosomes","Male","22","XY","XY","Gómez-Palacio, A., Jaramillo-Ocampo, N., Triana-Chávez, O., Saldaña, A., Calzada, J., Pérez, R. and Panzera, F., 2008. Chromosome variability in the Chagas disease vector Rhodnius pallescens (Hemiptera, Reduviidae, Rhodniini). Memórias do Instituto Oswaldo Cruz, 103, pp.160-164.","Rhodnius_pallescens"
"Animalia","Insecta","Hemiptera","Saldidae","Saldula","orthochila","Achiasmatic Meiosis","Male","32","XY","XY","NOKKALA, S. and NOKKALA, C., 1983. Achiasmatic male meiosis in two species of Saldula (Saldidae, Hemiptera). Hereditas, 99(1), pp.131-134.","Saldula_orthochila"
"Animalia","Insecta","Hemiptera","Saldidae","Saldula","saltatoria","Achiasmatic Meiosis","Male","32","XY","XY","NOKKALA, S. and NOKKALA, C., 1983. Achiasmatic male meiosis in two species of Saldula (Saldidae, Hemiptera). Hereditas, 99(1), pp.131-134.","Saldula_saltatoria"
"Animalia","Insecta","Hemiptera","Saldidae","Saluda","orthothila","Achiasmatic Meiosis","Male","36","XY","XY","NOKKALA, S. and NOKKALA, C., 1983. Achiasmatic male meiosis in two species of Saldula (Saldidae, Hemiptera). Hereditas, 99(1), pp.131-134.","Saluda_orthothila"
"Animalia","Insecta","Hemiptera","Saldidae","Saluda","saltatoria","Achiasmatic Meiosis","Male","36","XO","XO","NOKKALA, S. and NOKKALA, C., 1983. Achiasmatic male meiosis in two species of Saldula (Saldidae, Hemiptera). Hereditas, 99(1), pp.131-134.","Saluda_saltatoria"
"Animalia","Insecta","Hempitera","Reduviidae","Triatoma","melanosoma","Achiasmatic Sex Chromosomes","Male","22","XY","XY","Bardella, V.B., Oliveira, M.T.V.D.A. and Tartarotti, E., 2008. Cytogenetic analysis in the spermatogenesis of Triatoma melanosoma (Reduviidae; Heteroptera).","Triatoma_melanosoma"
"Animalia","Insecta","Hymenoptera","Trichogrammatidae","Trichogramma","cacoeciae","Achiasmatic Meiosis","Female","10","Asexual","Asexual","Vavre, F., De Jong, J.H. and Stouthamer, R., 2004. Cytogenetic mechanism and genetic consequences of thelytoky in the wasp Trichogramma cacoeciae. Heredity, 93(6), pp.592-596.","Trichogramma_cacoeciae"
"Animalia","Insecta","Lepidoptera","Acrididae","Aiolopus","thalassiunus","Asynaptic Sex Chromosomes","Male","","","","Schmidt, G.H., Ibrahim, N.M. and Abdallah, M.D., 1992. Long-term effects of heavy metals in food on developmental stages of Aiolopus thalassinus (Saltatoria: Acrididae). Archives of Environmental Contamination and Toxicology, 23(3), pp.375-382.","Aiolopus_thalassiunus"
"Animalia","Insecta","Lepidoptera","Belostomatidae","Belostoma","angustum","Achiasmatic Meiosis","Female","30","ZW","ZW","Furlan Lopes, C., Lemos Costa, A., Dionisio, J.F., Delgado Canedo, A., da Rosa, R., Del Valle Garnero, A., Inacio Ribeiro, J.R. and Gunski, R.J., 2022. Chromosomal distribution of major rDNA and genome size variation in Belostoma angustum Lauck, B. nessimiani Ribeiro & Alecrim, and B. sanctulum Montandon (Insecta, Heteroptera, Belostomatidae). Genetica, 150(5), pp.235-246.","Belostoma_angustum"
"Animalia","Insecta","Lepidoptera","Belostomatidae","Belostoma","nessimiani","Achiasmatic Meiosis","Female","16","ZW","ZW","Furlan Lopes, C., Lemos Costa, A., Dionisio, J.F., Delgado Canedo, A., da Rosa, R., Del Valle Garnero, A., Inacio Ribeiro, J.R. and Gunski, R.J., 2022. Chromosomal distribution of major rDNA and genome size variation in Belostoma angustum Lauck, B. nessimiani Ribeiro & Alecrim, and B. sanctulum Montandon (Insecta, Heteroptera, Belostomatidae). Genetica, 150(5), pp.235-246.","Belostoma_nessimiani"
"Animalia","Insecta","Lepidoptera","Belostomatidae","Belostoma","sanctulum","Achiasmatic Meiosis","Female","16","ZW","ZW","Furlan Lopes, C., Lemos Costa, A., Dionisio, J.F., Delgado Canedo, A., da Rosa, R., Del Valle Garnero, A., Inacio Ribeiro, J.R. and Gunski, R.J., 2022. Chromosomal distribution of major rDNA and genome size variation in Belostoma angustum Lauck, B. nessimiani Ribeiro & Alecrim, and B. sanctulum Montandon (Insecta, Heteroptera, Belostomatidae). Genetica, 150(5), pp.235-246.","Belostoma_sanctulum"
"Animalia","Insecta","Lepidoptera","Bombycidae","Bombyx","mandarina","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Bombyx_mandarina"
"Animalia","Insecta","Lepidoptera","Bombycidae","Bombyx","mori","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Bombyx_mori"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","antiqua","Achiasmatic Meiosis","Female","28","","","Rego, A. and Marec, F., 2003. Telomeric and interstitial telomeric sequences in holokinetic chromosomes of Lepidoptera: Telomeric DNA mediates association between postpachytene bivalents in achiasmatic meiosis of females. Chromosome Research, 11(7), pp.681-694.","Orgyia_antiqua"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","antiqua","Achiasmatic Meiosis","Female","28","","","Wolf, K.W., Novák, K. and Marec, F., 1997. Kinetic organization of metaphase I bivalents in spermatogenesis of Lepidoptera and Trichoptera species with small chromosome numbers. Heredity, 79(2), pp.135-143.","Orgyia_antiqua"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","ericue","Achiasmatic Meiosis","Female","60","","","Traut, W. and Clarke, C.A., 1997. Karyotype evolution by chromosome fusion in the moth genus Orgyia. Hereditas, 126(1), pp.77-84.","Orgyia_ericue"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","recens","Achiasmatic Meiosis","Female","60","","","Traut, W. and Clarke, C.A., 1997. Karyotype evolution by chromosome fusion in the moth genus Orgyia. Hereditas, 126(1), pp.77-84.","Orgyia_recens"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","thyellina","Achiasmatic Meiosis","Female","22","","","Wolf, K.W., Novák, K. and Marec, F., 1997. Kinetic organization of metaphase I bivalents in spermatogenesis of Lepidoptera and Trichoptera species with small chromosome numbers. Heredity, 79(2), pp.135-143.","Orgyia_thyellina"
"Animalia","Insecta","Lepidoptera","Erebidae","Orgyia","thyellina","Achiasmatic Meiosis","Female","22","","","Traut, W. and Clarke, C.A., 1996. Cytogenetics of a moth species with a low chromosome number, Orgyia thyellina. Hereditas, 125(2‐3), pp.277-283.","Orgyia_thyellina"
"Animalia","Insecta","Lepidoptera","Eriocraniidae","Eriocrania","semipurpurella","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Eriocrania_semipurpurella"
"Animalia","Insecta","Lepidoptera","Geometridae","Cidaria","variata","Achiasmatic Meiosis","Female","","","","SORSA, M. and SUOMALAINEN, E., 1975. Electron microscopy of chromatin elimination in Cidaria (Lepidoptera). Hereditas, 80(1), pp.35-39.","Cidaria_variata"
"Animalia","Insecta","Lepidoptera","Geometridae","Cideria","sp.","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Cideria_sp."
"Animalia","Insecta","Lepidoptera","Gracillariidae","Cameraria","ohridella","Achiasmatic Meiosis","Female","60","ZZ/ZW","ZW","De Prins, J., De Prins, W. and Dall'Asta, U., 2002. The karyotype of Cameraria ohridella (Lepidoptera: Gracillariidae). Phegea, 30(3), pp.81-88.","Cameraria_ohridella"
"Animalia","Insecta","Lepidoptera","Hepialidae","Hepialus","hecta","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Hepialus_hecta"
"Animalia","Insecta","Lepidoptera","Incurvariidae","Incurvaria","pectinea","Achiasmatic Meiosis","Female","","","","Fisk, J.H., 1989. Karyotype and achiasmatic female meiosis in Helicoverpa armigera (Hübner) and H. punctigera (Wallengren)(Lepidoptera: Noctuidae). Genome, 32(6), pp.967-971.","Incurvaria_pectinea"
"Animalia","Insecta","Lepidoptera","Lasiocampidae","Trabala","vishnu","Achiasmatic Meiosis","Female","","AA^WZ","ZW","Rishi, S., Sahni, G. and Rishi, K.K., 1999. Inheritance of unusual sex chromosome evidenced by AAWZ sex trivalent in Trabala vishnu (Lasiocampidae, Lepidoptera).","Trabala_vishnu"
"Animalia","Insecta","Lepidoptera","Lycaenidae","Polyommatus","admetus malievi","Asynaptic Sex Chromosomes","Male","158-160","","","Lukhtanov, V.A., Dantchenko, A.V., Vishnevskaya, M.S. and Saifitdinova, A.F., 2015. Detecting cryptic species in sympatry and allopatry: analysis of hidden diversity in Polyommatus (Agrodiaetus) butterflies (Lepidoptera: Lycaenidae). Biological Journal of the Linnean Society, 116(2), pp.468-485.","Polyommatus_admetus malievi"
"Animalia","Insecta","Lepidoptera","Lycaenidae","Polyommatus","atlanticus","Asynaptic Sex Chromosomes","Male","52","","","Lukhtanov, V.A., 2015. The blue butterfly Polyommatus (Plebicula) atlanticus (Lepidoptera, Lycaenidae) holds the record of the highest number of chromosomes in the non-polyploid eukaryotic organisms. Comparative cytogenetics, 9(4), p.683.","Polyommatus_atlanticus"
"Animalia","Insecta","Lepidoptera","Lycaenidae","Polyommatus","bogra birjandensis","Asynaptic Sex Chromosomes","Male","106","","","Lukhtanov, V.A., Shapoval, N.A. and Dantchenko, A.V., 2014. Taxonomic position of several enigmatic Polyommatus (Agrodiaetus) species (Lepidoptera, Lycaenidae) from Central and Eastern Iran: insights from molecular and chromosomal data. Comparative Cytogenetics, 8(4), p.313.","Polyommatus_bogra birjandensis"
"Animalia","Insecta","Lepidoptera","Lycaenidae","Polyommatus","ripartii pelopi","Asynaptic Sex Chromosomes","Male","180","","","Vishnevskaya, M.S., Saifitdinova, A.F. and Lukhtanov, V.A., 2016. Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comparative Cytogenetics, 10(5), p.1.","Polyommatus_ripartii pelopi"
"Animalia","Insecta","Lepidoptera","Lycaenidae","Polyommatus","rjabovianus masul","Asynaptic Sex Chromosomes","Male","86","","","Lukhtanov, V.A., Dantchenko, A.V., Vishnevskaya, M.S. and Saifitdinova, A.F., 2015. Detecting cryptic species in sympatry and allopatry: analysis of hidden diversity in Polyommatus (Agrodiaetus) butterflies (Lepidoptera: Lycaenidae). Biological Journal of the Linnean Society, 116(2), pp.468-485.","Polyommatus_rjabovianus masul"
