Kingdom,Class,Order,Suborder,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified SCS,Citation
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,plebeia,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,sternalis,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,stygia,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,tibialis,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,varifrons,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vicina,Achiasmatic,Male,12,XY,XY,"GM 2006. Cytogenetic studies of Calliphora vicina and Lucilia sericata (Diptera: Calliphoridae) from northwestern Egypt; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vicinaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vicinaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,viridenscens,Achiasmatic,Male,12,XY,XY,"Boyes, J. and J. M. Van Brink (1965). Chromosomes of Calyptrate Diptera. Canadian Journal of Genetics and Cytology 7(4): 537-550."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,viridescens,Achiasmatic,Male,12,XY,XY,"Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vomitoria,Achiasmatic,Male,12,XY,XY,"Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vomitoriaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vomitoriaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Calliphora,vomitoriaIII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Callitroga,hominivorax,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1961). Somatic Chromosomes of Higher Diptera: V. Interspecific and Intraspecific Variation in the Calliphoridae. Canadian Journal of Zoology 39(4): 549-570.; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Callitroga,macellaria,Achiasmatic,Male,12,XY,XY,"Boyes, J. (1961). Somatic Chromosomes of Higher Diptera: V. Interspecific and Intraspecific Variation in the Calliphoridae. Canadian Journal of Zoology 39(4): 549-570."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Callitroga,mocellaria,,,12,XY,XY,
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomia,albiceps,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomia,cholorpyga,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomia,putoria,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,albiceps,Achiasmatic,Male,12,not reported,,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,bezziana,Achiasmatic,Male,12,XY,XY,"Bedo 1991. Cytological characterisation of heterochromatin in mitotic and meiotic chromosomes of the old world screwworm fly, Chrysomya bezziana (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,marginalis,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,megacephala,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,phaonis,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,pinguis,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,putoria,Achiasmatic,Male,12,XY,XY,"Ullerich, F.-H. and M. Schottke (2006). Karyotypes, Constitutive Heterochromatin, and Genomic DNA Values in the Blowfly Genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae). Genome 49(6): 584-597."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,rufifacies,Achiasmatic,Male,12,not reported,,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,saffranea,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomya,varipes,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,albiceps,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,chloropygaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,chloropygaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,megacephala,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488.; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,pachymera,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,putoriaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,putoriaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Chrysomyia,rufifacies,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488.; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cochliomyia,hominivorax,Achiasmatic,Male,12,XY,XY,"LaChance and Whitten 1986. Cytogenetic studies of Screwworm (Diptera: Calliphoridae) Populations from southern Mexico; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cochliomyia,macellaria,Achiasmatic,Male,12,XY,XY,Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cochliomyia,macellariaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cochliomyia,macellariaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cosmina,testaceipes,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomya,cadaverina,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomya,mortuorumI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomya,mortuorumII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomya,mortuorumIII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomyia,mortuarum,,,12,XY,XY,
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomyia,mortuorum,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomyia,mortyorum,,,12,XY,XY,
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Cynomyopsis,cadaverina,Achiasmatic,Male,12,XY,XY,"Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Discritomyia,fasciata,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Discritomyia,fulgens,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Discritomyia,newspecies,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Discritomyia,terryi,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Eucalliphora,lilaea,Achiasmatic,Male,12,XY,XY,"Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Euphumosia,setigera,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Eurhyncomyia,anterotes,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemilucilia,sp,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemipyrellia,brunneipes,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemipyrellia,fernandica,Achiasmatic,Male,12,Complex XY,Complex XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemipyrellia,ligurriens,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemipyrellia,taeniops,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Hemipyrellia,tagaliana,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Huascaromusca,nigrifrons,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Isomyia,connivens,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Isomyia,prasina,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,ampullacea,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,caesar,Achiasmatic,Male,12,XY,XY,"Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae; Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,coreuleiviridis,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,cuprina,Achiasmatic,Male,12,XY,XY,"XingHua and Lin 1991. Cytogenetic studies of two calyptrate dipterans (Sarcophagidae and Calliphoridae: Diptera); Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae)"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,eximia,Achiasmatic,Male,12,XY,XY,Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,illustria,Achiasmatic,Male,12,XY,XY,"Jan, K. (1967). Cytotaxonomical Studies of Some Schizophorous Diptera. Master of Science, McGill University."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,illustris,Achiasmatic,Male,12,XY,XY,Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,porphyrina,Achiasmatic,Male,12,XY,XY,"Agrawal et al 2010. Metaphase karyotypes of four species of calliphoridae;Ling Fayao. 1984. Studies on the Karyotypes of 7 species of flies; Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Lucilia,sericata,Achiasmatic,Male,12,XY,XY,"Ullerich and Schottke 2006. Karyotypes, constitutive heterochromatin, and gneomic DNA values in the blowfly genera Chrysomya, Lucilia, and Protophormia (Diptera: Calliphoridae);Boyes and van Brink 1965. Chromosomes of Calyptrate Diptera; Boyes 1961. Somatic Chromosomes of Higher Diptera. V. interspecific and intraspecific variation in the Calliphoridae"
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Melinda,biseta,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Melinda,sp,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Mesembrinella,peregrinaI,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Mesembrinella,peregrinaII,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Metallea,cuprea,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Metallea,puncticeps,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Microcalliphora,varipes,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Paralucilia,fulvicrura,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Paralucilia,wheeleri,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Paratricyclea,surcoufi,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
Animalia,Insecta,Diptera,Brachycera,Calliphoridae,Phaenicia,caeruleiviridis,Achiasmatic,Male,12,XY,XY,"Boyes, J. and G. Shewell (1975). Cytotaxonomy of Calliphoridae (Diptera). Genetica 45(4): 435-488."
