Kingdom,Class,Subclass,Order,Family,Genus,Species,Meiosis Type,Achiasmatic Sex,Diploid Number,Sex Chromosome System,Simplified Sex Chromosome System,Citation
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,graviceps,,,70,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,heermanni,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,ingens,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,merriami,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,microps,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,nelsoni,,,72,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,nitratoides,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,ordii largus,,,74,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,ornatus,,,72,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,panamintinus,,,64,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,spectabilis,,,72,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,stephensi,,,70,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Dipodomys,venustus,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Liomys,pictus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Liomys,salvini,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Perognathus,goldmani,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Perognathus,intermedius,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Perognathus,penicillatus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Heteromyidae,Perognathus,spinatus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Hystricidae,Hystrix,indica,,,66,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Acomys,cahirinus-1,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Acomys,cahirinus-2,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Acomys,dimidiatus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,agrarius,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,flavicolis,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,flavicolis,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,mystaconus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,peninsulae,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,speciosus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,sylvaticus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Apodemus,uralensis,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Archboldomys,luzonensis,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Arvicanthis,ansorgei,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Arvicanthis,niloticus-cytotype 1A,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Arvicanthis,niloticus-cytotype 1B,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Arvicanthis,rufinus,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Arvicanthis,sp.,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Bandicota,bengalensis,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Bandicota,indica,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Celaenomys,silaceus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Chrotomys,silaceus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Crunomys,suncoides,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Dasymys,incomtus,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Dasymys,rufulus,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,gambianus,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,guineae,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,kempi,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,leucogaster,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,robustus,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,sp.,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillurus,tytonis,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,cheesmani,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,occiduus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,perpallidus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,pyramidum,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,rupicola,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Gerbillus,tarabuli,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Hapalomys,delacouri,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Lemniscomys,barbarus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Leopoldamys,edwarsi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Lophuromys,brevicaudus,,,68,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Lophuromys,chrysopus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Lophuromys,melanonyx,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,awashensis,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,coucha,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,erythroleucus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,huberti,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,kollmanspergeri,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mastomys,natalensis,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Maxomys,surifer,,,52,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,crassus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,hurrianae,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,libycus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,meridianus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,persicus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,rex,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,shawi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,unguiculatus,Achiasmatic,Male,44,,,"Domingo, D.O., 2012. Centromere behavior in Saccharomyces cerevisiae meiotic prophase. The University of Oklahoma Health Sciences Center."
Animalia,Mammalia,Theria,Rodentia,Muridae,Meriones,unguiculatus,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,cervicolor,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,dunni,Achiasmatic,Male,40,XY,XY,"Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,macedonicus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,mahomet,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,mattheyi,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,minutoides,Asynaptic,Male,36,complex XY,Complex XY,"Gil-Fernández, A., Saunders, P.A., Martín-Ruiz, M., Ribagorda, M., López-Jiménez, P., Jeffries, D.L., Parra, M.T., Viera, A., Rufas, J.S., Perrin, N. and Veyrunes, F., 2020. Meiosis reveals the early steps in the evolution of a neo-XY sex chromosome pair in the African pygmy mouse Mus minutoides. PLoS genetics, 16(11), p.e1008959."
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,minutoides,,,18,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,minutoides,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,minutoides,,,38,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,musculoides,,,18,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,musculus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,pahari,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Mus,poschiavinus,,,26,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Nesokia,indica,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Niviventer,confucianus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Otomys,irroratus,,,28,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Phloeomys,cumingi,,,44,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Praomys,daltoni,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Psammomys,obesus,Achiasmatic,Male,,,,"Wolf, K.W., 1994. How meiotic cells deal with non‐exchange chromosomes. Bioessays, 16(2), pp.107-114."
Animalia,Mammalia,Theria,Rodentia,Muridae,Psammomys,obesus,Achiasmatic,Male,48,XY,XY,"Solari, A.J. and Ashley, T., 1977. Ultrastructure and behavior of the achiasmatic, telosynaptic XY pair of the sand rat (Psammomys obesus). Chromosoma, 62(4), pp.319-336."
Animalia,Mammalia,Theria,Rodentia,Muridae,Psammomys,obesus,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,agentiventer,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,exulans,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,flavipectus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,mindanensis,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,natalensis,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,nitidus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,norvegicus,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,rattus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rattus,tanezumi,,,42,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rhabdomys,pumilio,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Rhombomys,opimus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Stenocephalemys,albipes,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Stenocephalemys,albocaudata,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Stenocephalemys,griseicauda,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Tatera,nigricauda,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,arenarius,,,30,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,arenarius,,,34,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,congicus,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,petteri,,,18,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,pygargus,,,22,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,sp. 3,,,20,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,sp. 4,,,19,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,sp.1,,,22,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,sp.2,,,38,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Taterillus,tranieri,,,14,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Muridae,Tokudaia,osimensis osimensis,,,25,XO,,
Animalia,Mammalia,Theria,Rodentia,Muridae,Tokudaia,osimensis spp,,,45,XO,,
Animalia,Mammalia,Theria,Rodentia,Muridae,Vandeleuria,oleracea,,,29,complex XY,Complex XY,
Animalia,Mammalia,Theria,Rodentia,Murids,Mus,minutoides,Asynaptic,Male,18,complex XY,Complex XY,"Veyrunes, F., Watson, J., Robinson, T.J. and Britton-Davidian, J., 2007. Accumulation of rare sex chromosome rearrangements in the African pygmy mouse, Mus (Nannomys) minutoides: a whole-arm reciprocal translocation (WART) involving an X-autosome fusion. Chromosome Research, 15(2), pp.223-230."
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Cricetomys,emini,,,80,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Cricetomys,gambianus,,,80,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Dendromus,lachaisei,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Eliurus,majori,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Eliurus,minor,,,76,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Mystromys,albicaudatus,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Nesomyidae,Nesomys,rufus,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Aconaemys,fuscus,,,56,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Aconaemys,porteri,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Aconaemys,sagei,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Octodon,degus,Asynaptic,Male,58,XY,XY,"Bikchurina, T., Grishko, E., Odnoprienko, D. and Borodin, P., 2025. Some peculiarities of MLH1 foci distribution in common degu (Octodon degus, Rodentia: Octodontidae) chromosomes: presence in pericentromeric regions and absence in XY. Cytogenetic and Genome Research."
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Octodon,degus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Octodon,lunatus,,,78,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Spalacopus,cyanus,,,58,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Octodontidae,Tympanoctomys,barrerae,,,102,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Pedetidae,Pedetes,capensis,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Ammospermophilus,harrisii,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Citellus,citellus,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Eutamias,amoenus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Eutamias,minimus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Eutamias,ruficaudus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Eutamias,sibiricus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Funambulus,palmarum,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Funambulus,pennati,,,54,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Funambulus,tristriatus,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Glaucomys,volans,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Hylopetes,alboniger alboniger,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Ictidomys,tridecemlineatu,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Marmota,baibacina,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Marmota,himalayana,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Marmota,kastschenkoi,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Marmota,marmota,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Marmota,monax,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Menetes,berdmorei,,,62,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Petaurista,albiventer,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Sciurus,carolinensis,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Sciurus,niger rufiventer,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Sciurus,vulgaris,,,40,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,alaschanicus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,beldingi,,,30,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,erythrogenys,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,major,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,pygmaeus,,,36,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,richardsonii,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,suslicus,,,34,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Spermophilus,undulatus,,,32,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Sundasciurus,phillippinensis,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Tamiasciurus,hudsonicus streatori,,,46,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Sciuridae,Xerus,erythropus,,,38,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Spalacidae,Spalax,ehrenbergi,,,60,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Spalacidae,Tachyoryctes,macrocephalus,,,50,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Spalacidae,Tachyoryctes,splendens,,,48,XY,XY,
Animalia,Mammalia,Theria,Rodentia,Thryonomyidae,Thryonomys,swinderianus,,,44,XY,XY,
Animalia,Mammalia,Theria,Scandentia,Tupaiidae,Tupaia,belangeri,,,62,XY,XY,
Animalia,Mammalia,Theria,Scandentia,Tupaiidae,Tupaia,chinenesis,,,62,XY,XY,
Animalia,Mammalia,Theria,Scandentia,Tupaiidae,Tupaia,glis,,,60,XY,XY,
Animalia,Mammalia,Theria,Scandentia,Tupaiidae,Tupaia,minor,,,66,XY,XY,
Animalia,Mammalia,Theria,Scandentia,Tupaiidae,Tupaia,montana,,,68,XY,XY,
Animalia,Mammalia,Theria,Sirenia,Trichechidae,Trichechus,manatus latirostris,,,48,XY,XY,
Animalia,Mammalia,Theria,Soricomorpha,Soricidae,Sorex,araneus Race A,,,22,complex XY,Complex XY,
Animalia,Mammalia,Theria,Soricomorpha,Soricidae,Sorex,gemelleus,,,22,complex XY,Complex XY,
Animalia,Mammalia,Theria,Tubulidentata,Oryceteropodidae,Orycteropus,afer,,,20,XY,XY,
